"Kin_State","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272"
"1","-111.811","-118.916","121.425","-112.94","141.075","-74.1658","122.303","-111.735","133.65","-120.338","125.367","-67.5046","-106.588","130.428","-135.347","161.983","-101.969","127.564","-109.3","122.954","-96.9882","117.152","-170.285","-102.032","-42.9157","-44.8244","-64.6673","-58.2473","-42.0745","-44.9374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-88.6497","-111.443","127.527","-121.107","139.878","-75.2518","118.374","-111.151","131.988","-118.107","129.74","-65.0486","-90.7892","138.36","-142.897","157.692","-97.201","128.248","-115.777","118.222","-95.0783","124.345","-174.695","-106.099","-46.9716","-36.4126","-78.0623","-65.6021","-39.0676","-48.231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-70.0909","-113.236","124.842","-116.581","143.578","-79.2667","123.273","-113.863","128.113","-113.677","128.231","-66.8056","-98.4428","136.658","-139.464","157.711","-101.291","127.109","-111.866","122.434","-93.1565","119.066","-174.742","-100.679","-46.1888","-45.6646","-72.1906","-61.9116","-46.6567","-42.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-106.227","-116.58","125.659","-118.081","146.554","-85.2625","119.832","-115.486","137.063","-118.159","131.179","-69.1215","-99.904","133.459","-135.84","155.627","-97.7567","129.516","-116.304","118.47","-92.4242","120.789","-168.091","-111.05","-42.1716","-41.6429","-69.6356","-60.1154","-41.3046","-43.8305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-97.2048","-120.328","126.436","-124.052","146.526","-81.5696","117.934","-110.928","132.313","-117.179","129.033","-68.9675","-101.42","130.929","-135.514","157.954","-101.7","127.701","-109.109","120.394","-93.8135","112.705","-169.445","-98.3152","-41.8228","-43.8652","-66.5688","-62.0865","-41.2389","-44.460","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-112.464","-115.85","131.229","-124.927","149.284","-78.9915","127.908","-116.706","135.924","-119.205","128.397","-67.4351","-97.5188","129.222","-134.807","156.303","-97.9291","130.741","-115.136","116.978","-91.9315","116.461","-163.012","-101.944","-38.8574","-45.9191","-65.8613","-57.2935","-50.7661","-44.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-108.632","-116.579","128.669","-119.431","146.828","-80.3921","119.607","-110.801","137.528","-119.467","125.98","-64.8665","-94.3627","132.699","-136.782","157.746","-99.3571","125.097","-111.893","119.776","-93.2236","116.846","-164.208","-107.701","-39.4052","-42.1422","-66.549","-60.70624860869565","-42.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-111.801","-118.403","131.401","-121.476","148.496","-80.1139","124.143","-113.61","135.896","-119.878","125.223","-64.9554","-95.3914","127.512","-131.902","162.514","-104.324","122.853","-108.814","114.288","-89.208","116.67","-169.487","-105.479","-35.0096","-45.0519","-62.8799","-60.70624860869565","-42.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-100.21","-116.026","127.945","-125.244","147.754","-81.3129","122.444","-110.927","131.791","-114.133","128.886","-67.4409","-98.6397","133.675","-136.774","159.851","-103.267","128.645","-111.941","117.927","-96.826","121.726","-173.547","-108.18","-38.6712","-44.6733","-65.4277","-60.0406","-49.087","-40.8757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-107.626","-108.734","116.561","-108.216","149.768","-85.9038","122.611","-109.873","131.098","-117.83","127.621","-66.5886","-101.851","129.181","-133.36","159.191","-99.0306","139.898","-118.637","118.64","-90.59","117.048","-169.731","-101.105","-41.7721","-41.6794","-66.0638","-59.7433","-45.1291","-42.6393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-86.3674","-110.754","122.45","-120.257","145.338","-81.1806","120.642","-110.573","135.924","-121.799","130.171","-70.0466","-102.139","133.034","-131.974","159.902","-97.9141","127.956","-113.859","115.178","-90.6003","119.675","-169.22","-106.821","-40.3638","-41.5326","-69.5647","-61.0081","-47.1405","-44.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-93.8647","-115.613","121.205","-113.049","146.311","-81.3288","117.714","-107.149","134.537","-121.869","125.88","-65.6932","-102.142","128.69","-131.928","162.89","-102.223","127.705","-109.391","120.435","-94.8097","116.049","-177.166","-104.405","-36.2335","-41.7669","-68.4843","-63.571","-38.2449","-41.9315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-102.332","-120.327","121.042","-109.468","148.079","-81.5469","119.922","-109.435","131.004","-119.991","125.082","-66.3323","-101.369","127.933","-131.689","164.47","-100.921","126.776","-110.615","116.586","-92.4737","117.73","-175.929","-102.234","-36.1507","-38.9795","-69.1469","-64.834","-35.412","-40.2869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-105.23","-110.278","120.558","-114.051","145.126","-82.7693","125.245","-117.439","135.106","-118.47","130.952","-70.3257","-96.3551","132.403","-134.732","157.011","-99.4806","131.525","-111.625","119.035","-95.6177","116.282","-169.461","-102.928","-39.2766","-38.8847","-71.9451","-63.4721","-41.5875","-43.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-100.597","-116.448","120.907","-120.067","143.71","-79.0683","123.187","-113.22","135.976","-120.262","128.656","-67.2951","-105.821","129.454","-133.085","161.411","-103.018","127.324","-109.049","118.573","-93.8225","117.326","-170.274","-104.825","-38.6066","-45.0093","-67.0682","-57.6875","-44.3176","-45.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-102.912","-113.976","122.167","-115.323","141.798","-78.4105","123.305","-112.453","135.202","-120.592","127.193","-68.8654","-99.8082","130.837","-134.909","159.909","-99.4719","129.068","-109.39","116.499","-89.0752","117.55","-167.892","-107.61","-42.2103","-44.2908","-65.1232","-59.3101","-44.519","-44.7614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-90.5284","-112.513","119.15","-112.563","146.547","-83.6852","118.556","-109.083","135.093","-120.546","129.187","-70.3368","-101.421","131.023","-135.632","157.255","-97.0583","129.885","-111.591","121.141","-96.1049","116.991","-168.553","-107.991","-39.7797","-42.2728","-68.492","-60.1225","-42.3757","-45.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-102.031","-116.904","127.48","-125.142","146.044","-80.5209","124.311","-115.423","132.707","-116.015","130.583","-70.4347","-94.6279","130.488","-136.43","161.518","-103.468","132.028","-121.529","129.725","-109.237","130.326","177.742","-115.502","-42.5587","-43.4621","-70.9739","-60.3573","-49.0457","-46.226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-100.063","-108.326","122.32","-121.801","147.173","-82.3886","120.563","-110.531","131.428","-115.549","128.309","-67.8535","-96.7057","123.538","-129.848","163.491","-104.802","127.005","-112.799","117.169","-93.5212","119.725","-169.689","-102.601","-42.4189","-42.6782","-72.233","-65.047","-40.5956","-44.036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-105.698","-115.042","125.25","-116.036","144.172","-81.344","118.955","-108.898","132.773","-115.787","126.768","-70.1126","-103.824","131.37","-136.303","156.477","-97.1255","132.002","-117.564","124.851","-94.6158","116.366","176.25","-103.775","-44.6141","-42.0353","-67.7249","-62.2334","-42.4218","-44.3822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-92.9288","-102.635","127.254","-122.185","140.536","-76.3195","119.549","-113.479","141.352","-122.408","132.217","-69.0684","-99.0961","136.374","-142.768","155.315","-95.493","127.812","-114.208","124.152","-100.951","118.417","-168.526","-103.601","-45.8219","-44.3898","-66.6628","-58.8452","-41.8098","-46.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-101.452","-119.438","123.954","-122.601","143.214","-80.6811","119.471","-112.803","137.228","-120.682","131.377","-70.1399","-101.169","137.215","-137.56","154.327","-99.2873","127.659","-110.909","119.17","-96.0542","119.153","-170.659","-103.995","-43.188","-45.1292","-67.8018","-60.3255","-44.6792","-43.432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-95.6063","-116.9","124.846","-125.208","142.41","-79.3738","118.662","-109.818","135.618","-118.496","130.74","-69.6557","-99.8235","131.925","-134.559","157.202","-98.7581","125.346","-109.091","117.96","-93.5104","114.218","-170.662","-98.1952","-40.89","-44.5525","-68.3057","-58.0724","-48.9471","-43.3079","-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-99.9533","-126.369","125.339","-117.776","149.645","-82.7675","119.665","-109.708","137.042","-120.67","129.101","-69.5313","-93.9692","130.737","-137.115","156.835","-100.567","131.156","-116.667","116.764","-94.9211","123.703","-177.042","-110.617","-37.7543","-44.7243","-68.2275","-58.9224","-48.03","-42.255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-103.198","-125.463","128.105","-118.731","148.327","-84.4851","120.401","-108.656","138.593","-122.696","127.208","-66.2542","-98.404","128.25","-133.203","160.356","-103.663","132.158","-115.799","118.83","-94.143","120.04","-172.963","-106.238","-38.0769","-44.8637","-68.3235","-61.0037","-46.4983","-43.2936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-98.2969","-124.218","124.5","-113.939","143.998","-80.2014","119.769","-111.03","138.374","-119.216","127.985","-67.059","-98.9348","131.655","-134.86","161.121","-104.393","127.565","-113.996","117.753","-90.9786","117.463","-169.193","-104.346","-45.9161","-44.6455","-66.0806","-58.629","-44.481","-45.029","-58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-77.9487","-120.239","129.054","-133.109","156.469","-98.673","152.56","-153.421","160.491","-92.8448","121.355","-83.4781","-83.4844","144.092","-128.645","164.786","-103.709","135.885","-132.104","132.118","-115.294","127.622","-175.346","-91.881","-51.8197","-47.1011","-59.1036","-51.9502","-48.9688","-52.031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-71.8072","-114.355","130.244","-131.068","159.624","-98.1338","149.629","-150.059","157.238","-92.0062","117.482","-79.0821","-81.2024","143.596","-129.856","164.357","-98.2675","139.4","-132.57","126.518","-105.148","126.737","-175.323","-91.6025","-48.3386","-41.7414","-58.5515","-55.575","-48.0983","-51.5224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-72.3259","-118.229","131.856","-130.489","151.13","-91.8536","151.031","-151.481","161.06","-92.4719","116.181","-79.1028","-82.3114","139.123","-125.985","166.2","-98.9357","135.992","-131.035","121.336","-103.494","128.649","177.791","-93.8184","-54.931","-45.5743","-62.2749","-56.0134","-47.1057","-52.6111","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-74.1098","-111.502","130.928","-130.048","153.906","-94.9085","148.174","-152.279","157.079","-89.3388","123.287","-86.5069","-79.9821","134.679","-120.733","170.921","-105.147","138.581","-128.689","126.881","-108.337","120.048","-176.159","-91.6508","-50.5709","-50.7088","-58.7047","-55.9451","-48.2309","-51.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-78.3506","-115.728","135.846","-133.069","156.317","-92.6463","145.165","-153.941","157.88","-94.3825","121.27","-82.1921","-84.3478","135.757","-123.208","169.703","-104.91","133.83","-123.955","124.558","-108.075","112.069","176.475","-85.5577","-48.889","-45.6388","-60.0929","-58.4899","-47.917","-51.8397","-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-74.9184","-114.601","133.523","-134.673","149.004","-89.0583","139.059","-147.008","152.372","-86.2394","120.507","-81.7324","-77.4175","141.918","-132.814","168.543","-105.735","127.049","-115.227","125.57","-105.651","108.807","176.944","-78.635","-50.4626","-49.486","-57.0928","-58.1027","-43.5615","-51.8761","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-108.376","-101.196","127.936","-120.043","164.319","-103.042","127.917","-139.071","166.105","-126.32","131.827","-77.4907","-91.1801","118.704","-122.028","167.858","-109.67","132.52","-119.715","122.526","-96.6274","106.771","-167.549","-85.975","-44.0941","-44.6988","-67.7372","-47.4357","-57.8982","-52.8259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
